NDVI01,NDVI02,NDVI03,NDVI04,NDVI05,NDVI06,NDVI07,NDVI08,NDVI09,NDVI10,NDVI11,NDVI12,label
0.083875633,0.069846678,0.145951521,0.168234065,0.351981352,0.038952746,0.299697275,0.561904762,0.760602258,0.660447761,0.489958735,0.43908761,cotton
0.123802223,0.150665228,0.18630137,0.225054625,0.396303901,0.045229244,0.522580645,0.526413003,0.441150045,0.412179165,0.398610234,0.109974425,cotton
0.096338429,0.102097902,0.15965812,0.204132526,0.457800512,0.067774936,0.476518883,0.603337126,0.643223102,0.575119137,0.409331919,0.251494253,cotton
0.10942492,0.125146199,0.152354571,0.263765542,0.436884092,0.027027027,0.535014006,0.655172414,0.669618012,0.643579767,0.459885776,0.270723527,cotton
0.071158474,0.075418994,0.090909091,0.211981567,0.578138343,0.049949715,0.331806033,0.450446949,0.632171582,0.62787175,0.566482397,0.431384615,cotton
0.080174927,0.087630725,0.201174743,0.223790323,0.391780822,0.026920552,0.358383552,0.603902439,0.775945017,0.783242259,0.564712097,0.501816295,cotton
0.076757532,0.067524116,0.176041667,0.194274029,0.304615385,0.032896838,0.311857437,0.52097429,0.676914477,0.681632653,0.544317564,0.420385675,cotton
0.094100075,0.100633357,0.207467418,0.369344414,0.437225208,0.03049203,0.417177914,0.468760908,0.696544817,0.712544439,0.527019797,0.432898172,cotton
0.107954545,0.127187865,0.21609538,0.542462414,0.486263003,0.044386423,0.622366608,0.501440922,0.724770642,0.756193279,0.566613162,0.489685125,cotton
0.103157895,0.114206128,0.157861436,0.19491833,0.291432847,0.03208066,0.424870466,0.474782609,0.382278481,0.338634238,0.311621967,0.101949025,cotton
0.102621723,0.108541589,0.160067682,0.203193033,0.326013514,0.05562579,0.454089627,0.602293085,0.562807331,0.564908722,0.445684087,0.160415725,cotton
0.107198748,0.097402597,0.145410794,0.212974819,0.396508728,0.023864008,0.392904074,0.560898699,0.726203209,0.712069801,0.532631579,0.387651822,cotton
0.081459639,0.090118086,0.258263712,0.592983855,0.686495875,0.056507474,0.771571787,0.755018435,0.825095057,0.75,0.659756098,0.511111111,cotton
0.0887253,0.094520548,0.340720222,0.695685087,0.546292233,0.109494362,0.712333966,0.727905505,0.804202973,0.758893281,0.688936398,0.544532749,cotton
0.085098743,0.10490566,0.198094482,0.374820488,0.70349076,0.029228243,0.70148662,0.750342936,0.823991884,0.797228301,0.747078681,0.637014925,cotton
0.080822924,0.085649887,0.13655706,0.308494784,0.53526971,0.045943304,0.54222573,0.676796913,0.776111409,0.770791075,0.681842528,0.573101171,cotton
0.103964099,0.100308642,0.152428811,0.305354559,0.74377366,0.050758075,0.738636364,0.426779786,0.419078242,0.407479359,0.306690615,0.283937263,cotton
0.114730878,0.108247423,0.201320132,0.213774597,0.429505135,0.028326746,0.497118156,0.385656292,0.540860215,0.573989959,0.481946625,0.384461153,cotton
0.093202523,0.2032,0.12284914,0.298617512,0.494768311,0.069134078,0.536144578,0.621981682,0.729024943,0.651046859,0.545998911,0.506423983,cotton
0.080237741,0.246880087,0.17902499,0.358405075,0.356562137,0.035391566,0.586388495,0.677345099,0.747739172,0.694379935,0.551979566,0.512380952,cotton
0.108743571,0.162271805,0.210553019,0.164021164,0.533671743,0.047838997,0.341894061,0.459399333,0.56952004,0.556213018,0.271604938,0.169091821,cotton
0.165293262,0.24343506,0.360902256,0.34206832,0.370057752,0.098971266,0.49535865,0.53923325,0.617195496,0.558109834,0.407445708,0.363017287,cotton
0.163928162,0.162862669,0.214427269,0.324265029,0.69137738,0.008582218,0.530477759,0.325882353,0.638457687,0.622987367,0.498281787,0.460898502,cotton
0.088212928,0.089233038,0.108567464,0.22422115,0.324990223,0.039502333,0.445232953,0.475386779,0.442959918,0.463414634,0.342248638,0.293634497,cotton
0.129682997,0.211170995,0.1485623,0.278341014,0.397732045,0.020394055,0.412171508,0.605222734,0.666321244,0.62420693,0.468589083,0.370887338,cotton
0.124016486,0.084548105,0.109992811,0.191011236,0.383577945,0.029338327,0.483806344,0.505742868,0.527654867,0.535620053,0.404621171,0.317925013,cotton
0.090705487,0.082638362,0.146471372,0.457236842,0.342137846,0.038222803,0.446554935,0.553555356,0.634117647,0.640820981,0.37807377,0.125853659,cotton
0.091949638,0.098502758,0.236657682,0.385645933,0.759036145,0.080949058,0.659914058,0.682337992,0.716681641,0.629586146,0.515418502,0.482458771,cotton
0.095320624,0.09717682,0.101769912,0.180423061,0.272457313,0.078125,0.566199951,0.643211464,0.742746615,0.621110281,0.451533742,0.1816609,cotton
0.077656676,0.115750916,0.327214966,0.372896368,0.70681911,0.104740904,0.485655208,0.621324971,0.705788635,0.606532279,0.387112641,0.354693648,cotton
0.106462458,0.144622991,0.294067797,0.394066026,0.639072848,0.038361508,0.34867664,0.322047561,0.504634398,0.544162437,0.451893408,0.444015444,cotton
0.136241249,0.119150989,0.226455026,0.304147465,0.821559246,0.057431257,0.675401522,0.70402053,0.780604134,0.736922296,0.693593315,0.615448276,cotton
0.580919932,0.634489222,0.540042827,0.505944518,0.958186516,0.044490075,0.403785489,0.6765625,0.76161988,0.793536804,0.691837625,0.745183344,cotton
0.093492895,0.084859813,0.20946279,0.2823219,0.578650244,0.101492537,0.583967936,0.626149132,0.696837514,0.620427204,0.513849633,0.315068493,cotton
0.099321899,0.079829372,0.109170306,0.259615385,0.457013575,0.021437579,0.507653061,0.575243747,0.6781491,0.549948507,0.403587444,0.395085066,cotton
0.093172388,0.155154091,0.150880134,0.295383236,0.709551657,0.064662705,0.696624644,0.695876289,0.807453416,0.731160896,0.618428825,0.520699708,cotton
0.116614138,0.123114355,0.196237708,0.319964349,0.824595313,0.031323678,0.708920188,0.677908938,0.783690564,0.728915663,0.583521445,0.495114007,cotton
0.072933549,0.065544197,0.091588785,0.223944875,0.425009445,-0.017675818,0.650246305,0.500995355,0.362855852,0.269506537,0.281920327,0.12,cotton
0.131896552,0.141435679,0.14384509,0.378277154,0.458265139,0.380319149,1.0,0.664227803,0.681098205,1.0,0.671264368,0.139023081,cotton
0.131660062,0.103886398,0.111206897,0.143412359,0.399369653,0.361187466,0.394366197,0.710537822,0.848349688,0.555443038,0.27789563,0.135742188,cotton
0.113125739,0.130275229,0.18754988,0.303584492,0.719148936,0.485885886,1.0,0.809246147,0.812448133,0.937264743,0.589607635,0.359073359,cotton
0.112651646,0.085961657,0.143728223,0.212854442,0.809354648,0.041517171,1.0,0.80336581,0.813798836,0.779232928,0.666307858,0.172135866,cotton
0.15446339,0.259168704,0.202874049,0.218390805,0.457119067,0.041052961,0.84333486,0.725346969,0.75,0.759304012,0.590682196,0.181559476,cotton
0.141056714,0.102712317,0.105820106,0.154272152,0.601882353,0.100567721,0.876226415,0.693527081,0.60776699,0.587486744,0.526082131,0.458078845,cotton
0.118881119,0.098532495,0.088831552,0.134416544,0.512174284,0.030895984,0.599710983,0.631647211,0.651434644,0.654630312,0.61706844,0.542497377,cotton
0.103935419,0.2271617,0.119437939,0.297882353,0.543507973,0.482088025,1.0,0.697357886,0.789663152,1.0,0.707692308,0.138908086,cotton
1.0,0.101449275,0.117810761,0.163105784,0.421441774,0.369109948,0.486311598,0.611234294,0.706281834,0.951289398,0.488074462,0.167040359,cotton
0.144768275,0.181298352,0.209876543,0.443647108,0.92613048,0.704485488,1.0,0.823834197,0.820933165,1.0,0.650948509,0.476357268,cotton
0.135877863,0.114643219,0.153846154,0.197669903,0.709606551,0.06405694,1.0,0.770139635,0.783521809,0.756143667,0.674466979,0.197674419,cotton
0.139596137,0.142857143,0.151810585,0.198961039,0.519736842,0.105893186,0.593834297,0.689021361,0.671466927,0.80261379,0.638217303,0.186379928,cotton
0.151392814,0.094710947,0.106141016,0.206303725,0.528655873,0.449131514,0.70989011,0.627799228,0.78,0.798045603,0.43638171,0.369290039,cotton
0.131327434,0.10312076,0.107469512,0.217432052,0.565669701,0.573934837,0.777979982,0.806784661,0.78691441,1.0,0.589322382,0.519079979,cotton
0.126587464,0.119154128,0.212816834,0.293608842,0.493747305,0.220357942,1.0,0.761205871,0.769777357,0.919743178,0.449455677,0.415015015,cotton
0.141176471,0.102698651,0.157251908,0.397769517,0.503772747,0.045441716,0.912299465,0.628635347,0.62835443,0.714937286,0.535750252,0.255149222,cotton
0.126090404,0.129899216,0.232463295,0.328,0.616728428,0.028953229,0.428696031,0.745773325,0.777181208,0.889351576,0.618023554,0.550593824,cotton
0.260065288,0.103004292,0.115279406,0.285833333,0.611788618,0.449201278,0.818484596,0.790341578,0.877484787,0.908561929,0.586066763,0.533894112,cotton
0.121453901,0.100550964,0.186602871,0.288690476,0.603940887,0.630541872,1.0,0.814473045,0.874509804,1.0,0.755741127,0.675858188,cotton
0.117267552,0.134633834,0.21734104,0.379078695,0.496539792,0.656269113,1.0,0.789907312,0.801136364,1.0,0.672328767,0.629050279,cotton
0.095836606,0.087719298,0.242654028,0.320916905,0.546955624,0.072986577,0.638601674,0.751143641,0.856060606,0.895104895,0.630705394,0.522250639,cotton
0.158860454,0.113036925,0.194456111,0.446475196,0.572030329,0.037244469,1.0,0.70248366,0.614708233,0.670668954,0.517497349,0.388612493,cotton
0.108190091,0.197368421,0.171795871,0.265037594,0.671287129,0.019366197,1.0,0.798436857,0.805042891,0.791955617,0.631395349,0.519156024,cotton
0.142691415,0.231409256,0.224303335,0.233753637,0.644444444,0.060227273,0.871049305,0.761904762,0.768182986,0.861292235,0.626537032,0.536324786,cotton
0.111373011,0.322262584,0.21334504,0.237092732,0.595124075,0.023105857,1.0,0.759368836,0.805147059,0.846519929,0.624279211,0.322001889,cotton
0.094004441,0.209995195,0.16886931,0.228639618,0.554671968,0.019128587,0.514674302,0.520194647,0.612418628,0.618604651,0.487573964,0.314187741,cotton
0.181869688,0.100076394,0.233002292,0.335751295,0.516652434,0.604843148,0.953216374,0.834488382,0.836655949,1.0,0.696056267,0.628525812,cotton
0.136590229,0.097610369,0.13092476,0.251286851,0.552511416,0.482288828,0.830164766,0.773428679,0.840170737,0.943894389,0.633617138,0.585869565,cotton
0.160327053,0.102229701,0.174338883,0.355916031,0.46000812,0.296928328,0.990086741,0.83715415,0.822556391,1.0,0.682804674,0.597363362,cotton
0.128313892,0.143063584,0.377339901,0.399904443,0.816482583,0.33497053,1.0,0.826631643,0.795918367,0.857585139,0.643428571,0.635365501,cotton
0.132224168,0.323577236,0.30728985,0.302937308,0.587719298,0.070573409,0.63737938,0.599378077,0.767932489,0.87798787,0.658959538,0.462347497,cotton
0.121065375,0.286191537,0.173296754,0.306420233,0.62120798,0.045018007,0.60496614,0.673132664,0.790180879,0.82929195,0.6255752,0.394115209,cotton
0.141398272,0.256049522,0.153419593,0.282909091,0.665087768,0.027816029,1.0,0.608798115,0.627020785,0.66066482,0.483803553,0.218575851,cotton
0.149982187,0.382422803,0.181818182,0.480300188,0.745895428,0.026399155,0.80608365,0.726661688,0.772187282,0.817635271,0.685447263,0.624242424,cotton
0.087053571,0.181440966,0.137031484,0.12829957,0.572540694,0.737856592,1.0,0.859190031,0.799321377,0.981505945,0.577110157,0.44512947,cotton
0.098514701,0.101256467,0.141914191,0.11501254,0.512490537,0.804958678,1.0,0.869669055,0.829253731,0.952263374,0.559017376,0.45371874,cotton
0.095634788,0.111934766,0.114624506,0.13340525,0.467992048,0.805671781,1.0,0.858187789,0.795501971,0.890214797,0.536969697,0.420498615,cotton
0.104434907,0.11006077,0.111188085,0.126760563,0.369932432,0.302270012,0.329168669,0.498483316,0.511742217,0.664233577,0.297393365,0.154318461,cotton
0.10247093,0.115281501,0.124520405,0.143854749,0.405739514,0.217300677,0.362788414,0.661068702,0.728944821,0.831385643,0.411192214,0.185576077,cotton
0.184816428,0.210967251,0.222599568,0.421882465,0.608336952,0.007857517,0.835935564,0.725617159,0.772995132,0.786372836,0.550332141,0.422110553,cotton
0.151599444,0.131513648,0.175713711,0.243410853,0.830153386,0.023706897,1.0,0.785109229,0.80818359,0.823401479,0.681288173,0.609006041,cotton
0.185372005,0.173410405,0.272793316,0.526484751,0.904595186,0.011308562,1.0,0.864714495,0.877798861,0.85246267,0.710743802,0.629081947,cotton
0.302631579,0.345941686,0.616175949,0.724505327,0.803478261,0.028281363,0.569883861,0.675929267,0.70281892,0.68269478,0.538461538,0.411021814,cotton
0.110257168,0.179086044,0.224105461,0.340126152,0.613704497,0.036151438,1.0,0.759720402,0.793995381,0.7790422,0.672890217,0.628754308,cotton
0.131204309,0.16328125,0.1875,0.24981577,0.682570594,0.045288326,0.997852695,0.808219178,0.808421571,0.85052118,0.677739217,0.155844156,cotton
0.085382208,0.084758647,0.103410937,0.482408131,0.328883945,0.25318122,0.285903668,0.487383798,0.670207852,0.784153005,0.53444854,0.114203848,cotton
0.113715278,0.122355869,0.161212121,0.202032044,0.390663391,0.035265256,0.349470499,0.73202835,0.798753339,0.773339123,0.643554186,0.167266187,cotton
0.122758621,0.13221449,0.155284553,0.219494842,0.593695271,0.013500785,0.540123457,0.645962733,0.616809511,0.686135094,0.496142591,0.158956109,cotton
0.123152709,0.119831224,0.134364821,0.21928934,0.570768585,0.043655413,0.408406027,0.654567212,0.65039673,0.736178022,0.145662848,0.193480547,cotton
0.132919255,0.26898867,0.297756216,0.187470781,0.559105431,0.093310609,0.394037067,0.541407372,0.683986144,0.777390547,0.61175634,0.189665297,cotton
0.082210243,0.10466761,0.127507163,0.346973572,0.332833021,0.293356342,0.310643564,0.412248629,0.503735326,0.652978172,0.464855286,0.100352113,cotton
0.078861789,0.073079791,0.07499128,0.072151899,0.260721579,0.358695652,0.880314961,0.785994047,0.724251882,0.697087379,0.462972829,0.379844961,cotton
0.095311695,0.079893475,0.092485549,0.070720423,0.38791423,0.727676768,1.0,0.842333954,0.679600095,0.733695652,0.483037157,0.391543108,cotton
0.081010453,0.086744273,0.076439791,0.070348455,0.301117923,0.678621332,1.0,0.82668105,0.788786309,0.70390554,0.522487507,0.434343434,cotton
0.078042328,0.076238175,0.071245515,0.057995307,0.274756932,0.338313767,0.419607843,0.617674133,0.594771242,0.566017316,0.422018349,0.318567389,cotton
0.15648717,0.22742702,0.168689828,0.200575126,0.417069243,0.365374113,0.599254427,0.678093373,0.790776153,0.816689466,0.662309949,0.552883133,cotton
0.200502828,0.264604811,0.206581353,0.177969277,0.398544867,0.081081081,0.545546559,0.69098966,0.818425162,0.824758842,0.63108756,0.606044253,cotton
0.098426966,0.126698816,0.13559322,0.212435233,0.449381585,0.029341317,0.696166588,0.806555399,0.834311195,0.784499055,0.677934522,0.617063492,cotton
0.120361991,0.120355412,0.168923735,0.216653816,0.754500818,0.043701799,0.812560386,0.751539605,0.844254511,0.785872508,0.64323068,0.680586907,cotton
0.109153206,0.115196078,0.162224416,0.201286765,0.572802505,0.098191214,0.595845954,0.734622824,0.813399096,0.659863946,0.654808959,0.63321072,cotton
0.105813953,0.10733778,0.152044462,0.401242236,0.383003492,0.380090498,0.581850534,0.604225924,0.717613979,0.789713707,0.598299681,0.217990276,cotton
0.094292804,0.085280374,0.090455396,0.103030303,0.323364486,0.351375733,0.443217666,0.454057679,0.374751491,0.401355122,0.317492831,0.290004482,cotton
0.214824533,0.213884298,0.142625608,0.238265855,0.457413249,0.410650888,0.505681818,0.598351001,0.604316547,0.602385686,0.501854796,0.438278596,cotton
0.207748831,0.211764706,0.185054945,0.176470588,0.362102785,0.175965665,0.665859564,0.673419575,0.656762749,0.665609808,0.571463958,0.544605809,cotton
0.094736842,0.117546848,0.140127389,0.224963716,0.500840336,0.339275104,0.878974359,0.78835782,0.796721311,0.809459762,0.681190223,0.586543679,cotton
0.101585941,0.132310245,0.143257443,0.190519599,0.706115965,0.113091922,0.916958479,0.766014576,0.825258141,0.826297914,0.655462185,0.646995127,cotton
0.131379962,0.114083399,0.148148148,0.194238324,0.667921372,0.376635092,0.791512915,0.763508222,0.831420657,0.708241082,0.699588477,0.63803681,cotton
0.183308495,0.228641172,0.23154787,0.181891673,0.471900089,0.612161052,0.85246267,0.581947743,0.649784483,0.757184751,0.522862823,0.181818182,cotton
0.094138544,0.147527911,0.245283019,0.533061224,0.335345153,0.368320611,0.78559464,0.612086566,0.574500379,0.696522655,0.4301128,0.169911504,cotton
0.108424337,0.090909091,0.198942498,0.188705234,0.630971993,0.651447661,0.881226054,0.776802049,0.785393717,0.808557565,0.638211382,0.348453608,cotton
0.108088762,0.11774461,0.261590525,0.212751213,0.867276888,0.739350485,1.0,0.770088778,0.825986968,0.808662542,0.643808088,0.606699082,cotton
0.254137116,0.199451052,0.148978909,0.178082192,0.472187369,0.629757785,1.0,0.762781186,0.829071038,0.690756303,0.521212121,0.478421702,cotton
0.115254237,0.13253012,0.19844358,0.481481481,0.365187713,0.543175487,0.897330595,0.711543319,0.759129759,0.757383008,0.616760347,0.433173705,cotton
0.10483871,0.130726257,0.255523135,0.404886562,0.396496815,0.485449735,0.879662401,0.698380567,0.759211453,0.798753339,0.694710327,0.54648303,cotton
0.096147404,0.114160948,0.149015933,0.220017256,0.511580658,0.539442231,1.0,0.772504092,0.849740933,0.829317269,0.646162859,0.539226519,cotton
0.140890688,0.19707436,0.251543845,0.209726444,0.412786109,0.522708505,0.610496105,0.567530696,0.703813769,0.740206186,0.459570113,0.114561028,cotton
0.106421194,0.101855093,0.197996661,0.218069548,0.500794913,0.467967756,0.454064772,0.522123894,0.661816357,0.702209414,0.460049628,0.158974359,cotton
0.091954023,0.093561687,0.182130584,0.198360139,0.580448065,0.4760412,0.623985009,0.713097713,0.756442648,0.755211117,0.56045082,0.224798387,cotton
0.117181314,0.120033459,0.192151055,0.318284424,0.737495299,0.634241245,0.759683794,0.675304072,0.766675525,0.707733594,0.563191613,0.536749634,cotton
0.542762063,0.783859649,0.55474694,0.295734597,0.866485937,0.802603948,1.0,0.698648649,0.325035902,0.256206554,0.31943662,0.766182624,cotton
0.134104833,0.263157895,0.308938212,0.156059992,0.431347698,0.454665784,0.966956522,0.636808615,0.747169811,0.744120414,0.619151251,0.486895161,cotton
0.079525009,0.085295253,0.18150174,0.325912734,0.328843996,0.499626587,0.849894292,0.687178097,0.766346992,0.778979907,0.605577689,0.36064257,cotton
0.083224967,0.08608137,0.129677089,0.209689629,0.366386555,0.365131579,0.788328388,0.624015009,0.782351428,0.739910314,0.620010644,0.404527979,cotton
0.095372233,0.117870722,0.128698225,0.148398472,0.398589065,0.352231604,0.904761905,0.58061674,0.777777778,0.781614156,0.629068887,0.544031311,cotton
0.09078114,0.146461107,0.173243773,0.196604414,0.417394607,0.566412214,0.652892562,0.474646717,0.584922594,0.570157426,0.415416451,0.227234754,cotton
0.198870056,0.267353039,0.355405405,0.472425249,0.717284815,0.798868636,1.0,0.769781231,0.840475702,0.765148922,0.531034483,0.443805541,cotton
0.095927297,0.083713851,0.155239327,0.152159468,0.425830258,0.380831213,0.401032702,0.486421451,0.457272971,0.464848971,0.370056497,0.171614772,cotton
0.098626717,0.106145251,0.228915663,0.25119882,0.528693529,0.608501594,0.851981062,0.737120847,0.801849406,0.775796178,0.651491366,0.566957414,cotton
0.119419238,0.174348697,0.271075215,0.280765725,0.471087124,0.51545916,0.912457912,0.644178171,0.810692375,0.762323944,0.553507424,0.461972588,cotton
0.20204805,0.202526316,0.247550621,0.262162162,0.429429429,0.404682274,0.539501479,0.550654206,0.6779742,0.536645352,0.423571796,0.397849462,cotton
0.140786749,0.091276252,0.114779874,0.261329945,0.364705882,0.265284974,0.39148073,0.479239426,0.804174736,0.677037037,0.314313346,0.377625794,cotton
0.104130809,0.081081081,0.18467183,0.189649924,0.359344518,0.266666667,0.54901014,0.636876764,0.765869744,0.719792439,0.548640039,0.131774102,cotton
0.129571106,0.111470113,0.126397248,0.202424242,0.448366013,0.352971576,0.646215139,0.581749049,0.722836695,0.749776586,0.591688312,0.486423584,cotton
0.118756937,0.201205727,0.341477603,0.45713216,0.803041274,0.8008449,1.0,0.756805808,0.802371542,0.79773526,0.626649906,0.543678161,cotton
0.312754805,0.164143426,0.350235849,0.331237721,0.684882896,0.77662674,0.963369963,0.737321196,0.771058315,0.662667608,0.489323308,0.425230769,cotton
0.09480737,0.097668131,0.190428042,0.13814433,0.412823397,0.293327738,0.405684755,0.498670213,0.574948665,0.581876385,0.477477477,0.182080925,cotton
0.198994975,0.150177936,0.160856783,0.238201412,0.542857143,0.574329813,0.809707077,0.677452757,0.821342347,0.713223908,0.602746962,0.523026316,cotton
0.131844065,0.139318885,0.192676548,0.200320513,0.62089149,0.610191083,0.987935035,0.732693626,0.842453397,0.747085202,0.582188015,0.521945765,cotton
0.114741036,0.134948097,0.148404993,0.270751847,0.484256676,0.539530843,0.810902896,0.642703401,0.826401447,0.706388527,0.550227618,0.302217036,cotton
0.08908046,0.074512535,0.111740636,0.085777126,0.291605302,0.469767442,0.949167397,0.766151407,0.690980392,0.639895013,0.35717738,0.153374233,cotton
0.104503717,0.080684597,0.11235119,0.10260223,0.317841079,0.575811472,0.987483406,0.717260713,0.639479095,0.606753813,0.333933393,0.136181088,cotton
0.120259019,0.104419241,0.119584055,0.360747664,0.378079864,0.472474868,0.588509874,0.575512041,0.738388626,0.72424443,0.535504538,0.440532826,cotton
0.114209115,0.222359227,0.236321304,0.309410472,0.45690004,0.629735525,0.800974252,0.531766754,0.566281441,0.492167577,0.413288288,0.321082185,cotton
0.12968548,0.231135822,0.33763567,0.46676514,0.906334339,0.841758857,1.0,0.793562708,0.828304458,0.770819454,0.646075798,0.58923422,cotton
0.105584998,0.176875957,0.131896552,0.234556849,0.452901998,0.35734072,0.793416572,0.55163728,0.6528346,0.607894053,0.517598344,0.490990991,cotton
0.22095857,0.131290201,0.285182427,0.23185563,0.402936378,0.413369714,0.626345788,0.734240363,0.852292346,0.700978109,0.655243494,0.60417812,cotton
0.14887218,0.210124164,0.162059621,0.228367529,0.523444976,0.634408602,0.965171072,0.719145406,0.884377923,0.768810425,0.645707376,0.554779295,cotton
0.121525886,0.104859335,0.120502969,0.330199765,0.596823996,0.550934085,1.0,0.784630689,0.76985138,1.0,0.566635309,0.539663462,cotton
0.140689655,0.164364641,0.309815951,0.369730477,0.610094637,0.460633484,0.806943915,0.407739308,0.531068766,1.0,0.306590258,0.223910841,cotton
0.097545626,0.107093185,0.177041229,0.400767353,0.710419486,0.531380753,0.929903669,0.824028584,0.963924329,1.0,0.552417165,0.525512888,cotton
0.115781974,0.189227002,0.272509004,0.658272633,0.882897477,0.790267306,1.0,0.820717131,1.0,1.0,0.754060325,0.729095958,cotton
0.101459594,0.108857336,0.13958964,0.36,0.790692395,0.66721222,0.826287471,0.585392052,0.897610922,1.0,0.583157895,0.147987616,cotton
0.119256018,0.135091926,0.268319559,0.371244635,0.832047208,0.777618621,0.944610141,0.768618267,0.739434567,1.0,0.672601953,0.139455782,cotton
0.122103387,0.157859754,0.315238465,0.701203405,0.876232431,0.825704512,0.957676029,0.731241084,0.715637009,1.0,0.66834847,0.241502683,cotton
0.096003675,0.134789916,0.25,0.494130203,0.71212757,0.767955801,0.806300137,0.673939394,0.64894932,1.0,0.560526316,0.134529148,cotton
0.249441549,0.251582278,0.255605381,0.364207221,0.67562724,0.568117121,0.873843566,0.588509317,0.717295874,1.0,0.535391924,0.55228505,cotton
0.098780008,0.099352052,0.216295674,0.266848461,0.698880133,0.771102041,1.0,0.657835653,0.72177713,1.0,0.650881057,0.568533969,cotton
0.090414684,0.091013825,0.249787596,0.449712644,0.922310757,0.801875533,1.0,0.776325345,0.994,1.0,0.746049661,0.678060907,cotton
0.11126662,0.211474316,0.282104534,0.558603491,0.82064954,0.698678414,0.677816901,0.59383378,0.588185654,1.0,0.503290613,0.167668671,cotton
0.079464007,0.100161551,0.130762783,0.516024152,0.558178752,0.405219104,0.519809826,0.448105437,0.449695122,0.96592845,0.367916999,0.115514741,cotton
0.154894672,0.086108855,0.096125186,0.234549516,0.559602649,0.63412489,0.597130243,0.661946369,0.733873144,0.68647425,0.534211372,0.181818182,cotton
0.383547009,0.225211942,0.260383387,0.408304498,0.710961136,0.751090941,0.921064302,0.838167939,0.848970252,1.0,0.774985722,0.733209533,cotton
0.160357295,0.122385747,0.140921409,0.319562576,0.594480644,0.613124762,0.756517992,0.757545769,0.883687943,1.0,0.451990632,0.446683047,cotton
0.110454814,0.089085546,0.086538462,0.198839832,0.800664452,0.787740806,0.924074964,0.522635696,0.646170442,0.693761815,0.470383275,0.499713795,cotton
0.108262108,0.100698726,0.136567468,0.379250218,0.536400179,0.447824052,0.742424242,0.638314176,0.825581395,1.0,0.58699187,0.58766658,cotton
0.366449511,0.362913353,0.328203155,0.444488978,0.75704388,0.616227181,0.943095073,0.613330066,0.662288931,1.0,0.606393606,0.591662213,cotton
0.132774082,0.126293996,0.167555217,0.326352531,0.687931034,0.741573034,1.0,0.815936489,0.917307692,1.0,0.711906744,0.59706471,cotton
0.207246377,0.427180168,0.596034696,0.594053273,0.738126942,0.707055215,0.944086022,0.788581119,0.775943396,0.929155313,0.544921272,0.176160338,cotton
0.164575117,0.137415982,0.17765043,0.300957592,0.757847534,0.692199578,0.856581532,0.672188317,0.985520362,1.0,0.757356737,0.681322108,cotton
0.098223265,0.096464949,0.114893617,0.281684844,0.504285714,0.693440898,0.749761223,0.554920376,0.753477218,1.0,0.530298799,0.484396964,cotton
0.215410385,0.235721048,0.330199765,0.633973711,0.8054684,0.778589697,0.759407292,0.765034965,0.84599694,1.0,0.730650155,0.709401709,cotton
0.156448911,0.150238474,0.283776996,0.807494489,0.917196057,0.740560748,0.72339428,0.583915108,0.590069634,0.578708947,0.18530524,0.197523917,cotton
0.242863417,0.166820276,0.207769276,0.678358703,0.809088932,0.662765496,0.618743344,0.645675903,0.627440045,0.777032691,0.510440835,0.375,cotton
0.109243697,0.203381402,0.233276158,0.324755989,0.678207739,0.625187406,0.935404238,0.677134011,0.840801265,1.0,0.590593266,0.399441341,cotton
0.115632754,0.108919383,0.137522769,0.255926463,0.498461538,0.444395988,0.674189577,0.686930091,0.850169164,0.950452222,0.541781681,0.156756757,cotton
0.438860972,0.263511245,0.143473571,0.340194397,0.851924204,0.777931992,1.0,0.84035198,0.934552454,1.0,0.721699313,0.738827626,cotton
0.124668435,0.119318182,0.142230026,0.223760607,0.641764176,0.650248531,0.755182626,0.626240353,0.832301632,0.805970149,0.447062332,0.248613212,cotton
0.200923788,0.114942529,0.136679537,0.63367463,0.645811241,0.679309653,0.700641849,0.579476329,0.749418973,0.744770858,0.666509211,0.62185324,cotton
0.230016313,0.177804779,0.24611089,0.312177707,0.634408602,0.528720036,0.823438307,0.509611612,0.567800671,0.615621788,0.507079182,0.614416476,cotton
0.117512574,0.123017574,0.203308663,0.417047184,0.751488381,0.712517194,0.834165834,0.626266721,0.887257224,0.865470852,0.635663181,0.640899292,cotton
0.135783946,0.134770889,0.178054527,0.383657017,0.594226143,0.55988024,0.68009768,0.553199843,0.637522769,0.531353135,0.408284024,0.164164649,cotton
0.43107221,0.243243243,0.147143681,1.0,0.592887799,0.200335289,0.387823186,0.391369048,0.253175275,0.278815196,0.30013459,0.267776097,cotton
0.059237537,0.067176406,0.070553936,0.150624541,0.32397488,0.087265676,0.330567082,0.187357445,0.142454161,0.070553163,0.074337427,0.096037609,cotton
0.147196262,0.143336127,0.147751606,0.449029126,0.412342216,0.177606178,0.275959804,0.362673187,0.203102278,0.124958347,0.163012393,0.203504043,cotton
0.168717745,0.162404517,0.222266088,0.564293305,0.846426986,0.723823976,0.770770164,0.695443645,0.704611792,0.713322091,0.633027523,0.407452657,cotton
0.140388769,0.104279186,0.112054884,0.231445849,0.560098854,0.737726967,0.74459725,0.242798354,0.794974874,1.0,0.819343066,0.741617357,cotton
0.079771121,0.086100861,0.191507431,0.297345929,0.896397357,0.578029643,0.946736292,0.794359316,0.937867338,1.0,0.748071979,0.699554424,cotton
