NDVI01,NDVI02,NDVI03,NDVI04,NDVI05,NDVI06,NDVI07,NDVI08,NDVI09,NDVI10,NDVI11,NDVI12,label
-0.3532912602686809,-0.4574336266973435,-1.1053231380604593,-2.071241504967571,-1.592107380779656,-1.0194963094574052,-0.7459216079651976,0.9031901596029784,0.6777032134352787,0.7380082245879258,0.7998130511813903,0.7820952724063592,1
-0.2778000476139076,2.036539868290593,1.3938126340597512,1.2131945421510126,2.522158408575045,1.2014152254715587,0.026486906075635756,-1.8381865592560387,-0.49505947339264694,0.35277964668649786,0.8240053271791522,0.8443559834281107,1
-0.34113653265036964,-0.10551030261002256,-0.8324071380011343,-1.3125319943083533,-1.1713247626348369,0.5317222617809695,0.22341636131569104,0.42275084081980596,0.33948933622372673,0.25576058857951073,-0.25968044444965604,-0.9394493859729884,0
-0.46821161604595685,-0.1290865098009765,1.863839668588313,1.3762771531633526,-0.20797029258244057,-1.1908668110898468,0.21674471832961983,-1.716005550678639,-0.6692844866138653,1.0080095650780465,0.7495002853428797,0.928579508261294,1
-0.46776343779898466,-0.25025683390097175,0.01570983444161267,-0.24258239141104707,0.08815574122065778,-0.42096234791394416,-0.017751193314989335,0.38076258646987193,0.4439954944233758,0.06928791473683998,-0.040141837853209794,-0.1656487838664129,0
-0.26379463035247924,0.1627696269403644,-0.7582057328891074,-0.5998245839956372,-0.20833490320094003,0.7098744782669247,-0.22639613516502446,-0.17043418191387227,-0.049315033996794266,-0.4521351371774428,0.025737523932773128,0.3673128898663013,0
-0.4723904938515837,1.9495620128526694,2.4899442257121893,1.6004937064683942,0.32391808669976463,0.8984392784731443,0.21316496757831788,-1.8647024797007374,-1.4584085408082494,0.8813441235088418,1.029046398567179,1.5572547578047706,1
-0.5582582031232979,-0.32930396388152694,-0.7459347513600807,-0.7914016895381834,-0.19522213172605524,-1.154605971384691,-0.4977981642314868,-0.06461895177812702,0.014817076560039066,-0.00046305991998145195,-0.31671289992769075,-0.3453669203683786,0
-0.56821012909517,-0.6444178665706658,-0.5663589147507171,-0.32284191679416446,-0.2980182977763905,1.537933460211242,0.5157054997680403,0.48696781594971805,0.4911549393006268,0.49472037622515425,0.3508460828549592,0.268603510380802,0
2.6555313485171577,3.145864659288807,1.563233909375737,0.9412394390641232,-0.020790405864184326,-1.4594746865411257,-0.7829201268061429,-2.473167221705294,-1.8645413005189448,0.4499483292651664,1.1603225129184316,1.6957368891601161,0
2.6041298078400894,1.850678318171181,0.23330135331734814,-0.23357068216137253,0.05530533830331585,-0.9549715557796684,-0.8563456509208173,0.07991014047148365,-0.25686788442226993,-0.008062702363915267,-0.2545861775344172,0.13087555782119248,0
1.9659361735808922,-0.025047737549705823,-1.3937655860909077,-1.6430366555358038,-1.4402885560855108,-0.07680806369343184,-0.7264094174370511,-0.015489246338280579,-0.18915459839233606,-0.15237320430406645,-0.11223508938238443,0.09139494437762889,0
0.5711080819773424,2.3951665984306434,1.3877439201964148,1.2654134836953874,3.0363535733559894,0.28046250523828253,-2.630691862967241,-0.6353572643385265,0.558092104880282,1.3010770816588673,1.201200114155394,1.453070706629088,1
-0.14062481718826605,-0.6724348982105638,-0.3369584307196929,-0.8426293468668303,0.6758134841305391,0.26564212669487147,0.3749077160778085,0.9970462027819211,0.9282852867306199,0.614155064306338,0.7636953227964989,0.953363831037291,0
-0.24591987531504433,-0.6175422434960959,-0.09348521186625348,0.9024845153852086,-0.39195119408639506,1.2484576039100048,0.5414146972477943,-2.239897968621006,-1.9969425354737917,0.05187933369980014,0.9296158962187125,1.4348903170659562,1
-0.45223209511131796,2.399591872737343,2.2026151542150347,1.4490399419387645,0.32831542155519666,-0.1695528097920422,-2.7553196489401652,-1.060297325098926,0.2720396124933584,0.8781763703772882,1.0229569280552229,1.2641217158751237,1
0.6861157442962857,0.018707311780196672,-0.7200259864879852,0.09417359857136787,-0.16294319362403323,-0.9221766885646708,0.49210222634273454,-0.07599368452060745,-1.3100376853461317,-0.9591694617930867,-0.5009902833103314,-0.11779047805981503,1
-0.4260470975050114,-0.5652428069270818,-0.7972947510064053,-0.21232844496887768,0.7203136160236483,0.36935051668487384,1.0236931164683838,0.828612266477124,0.23398360904947246,0.027020721581195336,-0.0008414254220425471,-0.3380163952811365,0
-0.4091126984539538,-0.31882625434750467,-0.8423934183182511,-0.36688745652712335,-0.3599505104826991,0.06753007298754943,0.039305769660507195,0.749280470275039,0.9584542214674191,0.20248932089803745,0.09346152551926881,0.37871171400432996,0
-0.32693397444358263,-0.637075623125365,1.9186736440183105,1.0378509047433613,-0.15592185828899494,-0.5793231276247247,0.23098635910830317,-1.679822041962661,-0.5315098732766631,1.0973588772317333,1.5663898219122618,1.5807968783250907,1
-0.26508997020155306,-0.7014034399399143,-0.3324739022818916,0.8778179297866999,-0.44005850047095063,1.1972034055161453,0.586414054535149,-2.399255995270527,-2.0800891557899837,-0.035011569389838716,0.963103555863824,1.42403228633114,1
0.6480028338207695,1.8507661516268008,2.1418661539274897,1.5620124166931157,0.13140641035314837,-0.904611072271788,-2.863019313826076,-0.03992481264034537,0.7740388092676724,1.3554816373852518,1.1450669965801925,1.3205334263389714,1
